0.086,0.702,0.7866,0.8274,0.8548,0.8708,0.8872,0.9074,0.914,0.9232,0.9288,0.9348,0.9448,0.946,0.9528,0.957,0.9582,0.9618,0.9648,0.9648,0.9668,0.9714,0.9726,0.9768,0.9774,0.98,0.9804,0.9812,0.9838,0.9832,0.984,0.9836,0.9852,0.9864,0.9862,0.9862,0.9866,0.9878,0.989,0.9882,0.9896,0.9904,0.9906,0.9904,0.9904,0.9914,0.9914,0.9912,0.9912,0.992
0.8642,0.9088,0.9192,0.9248,0.931,0.935,0.9432,0.9482,0.9424,0.9492,0.9518,0.9524,0.955,0.9572,0.9568,0.9606,0.9574,0.9614,0.96,0.9624,0.9696,0.9606,0.975,0.9752,0.9748,0.9684,0.9698,0.9658,0.9752,0.975,0.976,0.9754,0.9808,0.9728,0.9792,0.9784,0.9776,0.971,0.9832,0.9732,0.983,0.9804,0.9738,0.979,0.9768,0.985,0.9822,0.987,0.9792,0.9808
0.5338785307884216,0.42277355532646177,0.40434890775680543,0.3589764919281006,0.3427859996795654,0.321313506603241,0.3033116391181946,0.2841444920539856,0.3006437919616699,0.2813006080150604,0.28054854965209963,0.259452481174469,0.2532064830780029,0.23120359659194947,0.22013837075233458,0.23706078662872315,0.22498351764678956,0.20027623963356017,0.2129418927192688,0.2148252152442932,0.19954924354553222,0.2164394343852997,0.16978503017425536,0.17807620840072633,0.19231788425445556,0.21602246713638307,0.19679525985717775,0.22898459968566895,0.17851232948303222,0.18953885316848754,0.16433511719703675,0.17735065455436708,0.15584544677734374,0.1897978943824768,0.16413273985385896,0.179939639377594,0.1690070481300354,0.1857260293483734,0.13395196161270143,0.16280992546081544,0.13449988527297974,0.1441584958076477,0.16822298896312712,0.15523410170078278,0.1411375602722168,0.1326593167066574,0.14214041843414307,0.13129966554641723,0.12320112733840942,0.14456190435886382

0.0936,0.6472,0.7356,0.774,0.7954,0.8156,0.825,0.8412,0.8462,0.8572,0.863,0.8672,0.8758,0.879,0.8784,0.8838,0.886,0.8868,0.8886,0.8884,0.8906,0.8948,0.8944,0.8952,0.8958,0.8968,0.899,0.8998,0.8986,0.898,0.8982,0.899,0.9006,0.9026,0.8994,0.901,0.8998,0.9024,0.9014,0.9012,0.9024,0.903,0.902,0.9034,0.9032,0.9034,0.9022,0.9026,0.903,0.9026
0.7974,0.8248,0.8488,0.8568,0.8598,0.8594,0.8598,0.8618,0.8638,0.8698,0.8696,0.8722,0.8788,0.8758,0.8754,0.8766,0.8608,0.8764,0.8816,0.8766,0.8816,0.8864444443384807,0.8888888889418708,0.8877777777247958,0.8853333332803515,0.8902222221162585,0.8913333332273695,0.8944444443914625,0.8871111110051473,0.891777777671814,0.884888888835907,0.8904444444444445,0.8980000001059638,0.8915555556085375,0.8895555555555555,0.8957777778837416,0.8877777778837416,0.8955555555025736,0.8939999998940362,0.8924444443914625,0.8942222221692403,0.8895555555025737,0.891777777671814,0.8926666667726305,0.8868888888888888,0.8977777778307597,0.893111111164093,0.8906666667196486,0.896888888835907,0.8886666666666667
0.5823079498291016,0.4845528630256653,0.435291974067688,0.4085331841945648,0.3853305393218994,0.386056174659729,0.3821557092666626,0.35991293878555297,0.36204916133880616,0.32784534740447996,0.34301148052215574,0.3145206962585449,0.3035159767150879,0.30843808364868164,0.2935619539260864,0.2966274997711182,0.29269716854095457,0.28132735261917113,0.2736432004928589,0.2897366205215454,0.27910344305038454,0.27468981827629935,0.27587920337253147,0.25489093483818903,0.26011197217305504,0.27243162642584906,0.24684449534946018,0.257746855629815,0.25220756827460394,0.24972207578023276,0.26615405898623995,0.25352631780836316,0.23520654106140138,0.2524033037821452,0.23596967273288302,0.24468365340762668,0.23336777390374078,0.21825222831302218,0.2177957689497206,0.22983134163750543,0.23330445946587455,0.23337467829386394,0.2376507176293267,0.2305448202557034,0.24676284472147625,0.2157046595679389,0.2246711794535319,0.23440873188442654,0.20188434473673503,0.22882831446329752

0.0998,0.5878,0.653,0.686,0.71,0.728,0.7376,0.7452,0.755,0.7656,0.7758,0.7742,0.7824,0.7866,0.7884,0.7936,0.7956,0.8006,0.8018,0.7988,0.8038,0.8056,0.8062,0.8068,0.8088,0.8072,0.8102,0.8102,0.8122,0.8092,0.8118,0.811,0.8136,0.8128,0.8128,0.8124,0.8122,0.8124,0.815,0.8148,0.8172,0.8152,0.8166,0.8148,0.8156,0.8152,0.816,0.8154,0.8174,0.818
0.7266,0.7482,0.76,0.761,0.7698,0.7766,0.7714,0.7768,0.7808,0.7888,0.7814,0.7856,0.7914,0.7836,0.7926,0.7934,0.7988,0.7954,0.7892,0.7858,0.794,0.805,0.7995,0.80275,0.803,0.80025,0.804,0.80275,0.80475,0.80675,0.80175,0.8065,0.80475,0.80025,0.8115,0.79925,0.8,0.8115,0.81325,0.8055,0.80175,0.797,0.8065,0.80825,0.811,0.8105,0.803,0.79625,0.809,0.8125
