mean,0.2626
mean,0.2543
mean,0.1964
median,0.0983
trmean,0.1401
krum,0.1445
mkrum,0.138
bulyan,0.1002
mean,0.2923
mean,0.3018
mean,0.2897
median,0.2018
trmean,0.2303
krum,0.1969
mkrum,0.2333
mean,0.6083
mean,0.5934
mean,0.2685
median,0.1005
trmean,0.2104
krum,0.1035
mkrum,0.1063
mean,0.6199
bulyan,0.098
mean,0.6123
mean,0.5887
median,0.5971
trmean,0.5999
krum,0.5997
mkrum,0.6132
bulyan,0.6168
