0,0.012732063420116901,0.3559938310623169
1,0.013386853039264679,0.6533099902153016
0,0.012919778004288673,0.3691369842529297
2,0.01186284888535738,0.7059927577972412
0,0.01303532999008894,0.37652264671325686
0,0.012933521531522274,0.37599731378555296
1,0.01353467721492052,0.6515727750778199
3,0.011174975894391537,0.7073661388397217
2,0.011900906451046467,0.7137469074249267
1,0.013493865728378296,0.6639027230262756
4,0.01086442731320858,0.6929766519546509
1,0.013374421745538712,0.6575997572898865
0,0.012767787091434002,0.37647423725128176
3,0.01126167457550764,0.7044625587463379
0,0.013054071925580502,0.37426052856445313
4,0.010931688360869884,0.6860016397476196
2,0.01204739324748516,0.7207180616378784
0,0.012965532951056957,0.358259238243103
2,0.012006573379039764,0.7166521842002869
0,0.012884463183581829,0.37375625295639037
1,0.0132199227809906,0.654350461769104
1,0.013408207334578037,0.6494439601898193
1,0.01343428622931242,0.6625808043479919
2,0.011713799089193344,0.7062876497268676
2,0.011747031472623348,0.698305359172821
3,0.011031480506062508,0.6917917965888977
1,0.013678285293281078,0.6659190523147583
3,0.011235885322093964,0.7027657905578614
4,0.010452641174197197,0.68028788356781
0,0.012827564962208271,0.37925194444656374
3,0.011460292153060436,0.7167715950965882
4,0.010700017213821411,0.6977882258415222
3,0.011288135312497616,0.7026342067718506
2,0.011694008484482765,0.6982249793052673
2,0.012366387993097305,0.7309648082733154
1,0.013246333226561546,0.6428620673179627
4,0.011289148591458797,0.7054061472892761
4,0.011109656654298306,0.6961575605392456
3,0.011131511069834232,0.6895434158325195
3,0.01169415470212698,0.7228946592330933
2,0.011639422737061977,0.6974146727561951
4,0.010600989684462547,0.6856828071594239
4,0.011281803250312805,0.7209501007080078
3,0.010934432968497276,0.6946541561126709
4,0.010497025214135647,0.6834029885292053
0,0.012904235161840916,0.36847402167320253
0,0.012752571143209934,0.3522694008350372
0,0.013050677254796028,0.3736506150722504
1,0.013444129377603531,0.6500761560440064
1,0.01336350105702877,0.6564147201538086
1,0.013410410843789577,0.659105775642395
